Teff,logg,[Fe/H],GALEX_FUV,GALEX_NUV,STROMGREN_u,SkyMapper_u,SDSS_u,GROUND_JOHNSON_U,SkyMapper_v,STROMGREN_v,TYCHO_B_MvB,GROUND_JOHNSON_B,STROMGREN_b,SDSS_g,PS1_g,SkyMapper_g,GaiaDR2v2_BP,TYCHO_V_MvB,STROMGREN_y,GROUND_JOHNSON_V,SkyMapper_r,SDSS_r,PS1_r,PS1_w,KEPLER_Kp,GaiaDR2v2_G,GROUND_COUSINS_R,NGTS_I,SDSS_i,PS1_i,SkyMapper_i,GaiaDR2v2_RP,GROUND_COUSINS_I,TESS,PS1_z,SDSS_z,SkyMapper_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,WISE_RSR_W1,SPITZER_IRAC_36,SPITZER_IRAC_45,WISE_RSR_W2
11250.0,9.0,0.0,988886893416.4529,2702177172154.6987,1645145957105.8342,1607122583532.393,1556629270308.863,1488792319771.1777,1355449774072.2002,1281291052238.639,1261661750944.7844,1221295207612.8596,1182966536097.0361,1089748631577.6432,1039545350975.3019,958038920564.7256,876824382795.9644,852964530352.2042,825586809795.5243,818087417744.3236,594407977756.1373,571425382299.2483,569696897816.1849,590824810421.2501,596221916539.465,545705373272.5911,501639603823.0912,443634308961.2645,333031217170.9543,327106198713.02484,297974246804.4678,284632059665.1121,283091275839.6882,305015732422.5848,208286922213.07455,190311658945.6932,177338708127.8664,148164842014.2719,65341843694.783295,24347193077.1381,8878634966.938807,790863032.9673153,496452356.3916105,201859255.86368203,180825206.59913072
11250.0,9.25,0.0,846675235856.8428,2734720201226.089,1681516128714.984,1642731441237.6519,1590768186108.9,1520166087046.3254,1380347253722.7683,1279961504684.848,1259663568740.9563,1217979221333.0005,1169399861381.7551,1080548824589.5845,1030219522934.1556,949624386450.3566,872244341118.3533,846378572634.7987,820518563722.2063,812724802121.2832,591382579518.6691,568590202598.7836,566936993257.4326,587591302567.2155,592724540694.436,543283311899.4396,499774730461.3787,442393916441.66907,333237176612.3784,327353721214.8961,298374267014.5889,284645358416.1581,283554117326.4965,304794220906.1504,208913009057.1938,190929881168.16492,177961433012.41208,148688923637.28955,65314313431.043755,24506174565.125088,8919286365.862928,792554485.5887173,496453429.0665701,201859255.86368203,180825206.59913072
11250.0,9.5,0.0,724263243580.369,2767589607226.87,1715334372146.6404,1675740632100.8171,1622348534715.4966,1549233537890.2312,1403728451131.403,1280706975164.3547,1258179767648.0278,1214697814844.0789,1154940919063.1172,1071049944114.4502,1020368886781.2798,940431706950.1406,866918317518.1958,838810153598.01,814407651078.8741,806283997635.782,587399863624.2965,564650591372.2301,563110750714.9065,584441921632.634,588398026279.392,540240312463.1583,496965400256.8031,440289760935.91125,333087420305.58405,327155947580.579,298280025776.59357,284149667335.6796,283742579870.4089,304010857025.75653,209189535189.6466,191239721149.02008,178292371771.00244,149321813472.04294,65383552660.80745,24640679260.196335,8946643347.269512,793894272.5234114,496454269.92870355,201859255.86368203,180825206.59913072
11500.0,6.5,0.0,4182145846816.528,2379999964726.6294,1174492833394.267,1150590352474.7046,1139804571497.976,1141874444648.3613,1168181273452.7793,1475954855022.6057,1384848300939.3809,1330313496809.4124,1319886689881.5757,1208540084542.0654,1139312241755.2407,1029001652760.131,913494663689.3893,885898980303.0276,828986223666.985,829050618065.9497,585530150713.277,561519055981.9718,558858112299.9934,601187969853.1086,605297969976.1205,550802989977.6926,485815593154.5642,427382130544.56256,306849262866.5088,300720241595.04224,272779922814.60565,265359499623.33157,258221848547.74524,287150965243.7997,188221093778.55334,173175029183.7235,161994207508.37518,137788142621.82553,62150278864.930115,22150341476.576557,8126090235.254213,782041362.1619173,509606724.4072005,207025409.01187876,185436497.98832834
11500.0,6.75,0.0,4130835250023.9688,2457105829468.3965,1207183809365.0845,1181544291844.5874,1164412729050.401,1156449414201.3313,1159754370944.1594,1436966489470.0452,1361186864973.6924,1311713224159.3147,1315732056396.4888,1197327390386.2556,1131999754051.967,1025745944218.4414,910476823192.6321,886232411111.9585,833375786340.1213,832455494465.6337,588377880521.634,564062062522.597,561296684055.2909,601460540467.6909,606229948467.5874,550968712317.9832,488481457247.53485,430002404735.9986,309501414858.88745,303455058522.46405,275228897363.63275,267068576204.9617,260553164828.9307,288897342735.68317,189798151819.26703,174352055056.34973,162951215552.86475,137974103641.44675,61420032116.033134,22271212329.234283,8181210132.028276,783378264.6005403,509607596.11652017,207025409.01187876,185436497.98832834
11500.0,7.0,0.0,3966747832941.0435,2537721303861.6113,1254215137859.7102,1226484473597.376,1203235958545.808,1185364483858.6062,1166202950024.6204,1406254952480.194,1343549746654.5222,1297959180223.514,1310179542729.5266,1188190871449.1218,1126268880012.8833,1023837955170.3806,909961417588.5852,888403959526.9789,839497543302.8752,837526749502.4196,592229436838.4297,568604894163.7119,565934818279.0326,603402709963.0198,608704899351.6421,552835344221.4706,493025216301.5867,434208524433.071,313630390532.257,307526155779.2202,278990309290.7883,270072558669.84747,264130293994.77557,291954511925.81635,192307266021.70053,176400153016.98935,164723033133.44067,138880920422.44458,62199358384.36188,22497492127.77568,8255800045.494863,785259408.4337654,509608799.2521788,207025409.01187876,185436497.98832834
11500.0,7.25,0.0,3630252452902.3354,2625184236459.0176,1321042344073.591,1290762972961.012,1261286425736.4915,1233332612044.4658,1191774625613.041,1392342272279.2583,1339236166255.378,1296022513542.2234,1309142775401.885,1186684223102.5398,1127132461760.2778,1027496358870.4558,915598288082.2654,895597345625.3013,850170250844.5453,847059939863.6171,600662988576.0426,576738932938.1094,574132756984.4742,608259073557.1123,614672910703.0413,558252086638.3734,500736451783.0559,441083660765.35126,319823460632.62036,313619618138.6995,284567594630.22687,274822219450.7483,269427733553.81284,296914900704.9015,196083954680.87592,179594126384.7531,167549175897.75906,140729716955.3763,63067793479.18162,22787940947.125168,8367166064.467312,787941719.584982,509610496.2512383,207025409.01187876,185436497.98832834
11500.0,7.5,0.0,3118113960742.5396,2724093574765.0625,1403101392020.9932,1369912438285.2556,1334145027513.5347,1295929989880.9016,1231780522665.873,1391555132120.6091,1345690553850.2275,1303594809416.7825,1314596131556.8154,1192195579133.2346,1134125642484.4873,1036242017091.1718,926263750816.7765,906813837259.6149,864085634536.0789,859996609857.5582,612566413775.6461,587099324322.9923,584779442169.3091,618134597205.1062,623335202501.7327,566304399069.2981,510349456625.4508,449653923991.23553,327577644873.62946,320918969913.37256,291061760437.2634,280656871559.94147,276048323836.33563,303042330134.74915,200629507333.6704,183533531734.47406,171081354505.1448,143209665865.02084,63598624412.53334,23185902614.26913,8489565584.361796,791408830.3762097,509612677.806798,207025409.01187876,185436497.98832834
11500.0,7.75,0.0,2618078766563.3486,2804434073104.292,1484515476283.8547,1448888796292.4502,1407554392345.485,1359893045009.3413,1274817421081.786,1390047230114.7527,1351437758032.7651,1310310514982.6736,1315857015552.5679,1194803845979.9146,1137781503489.4326,1041654658615.8085,934409566006.287,914654791714.9277,874505455680.29,869511247350.675,620661226362.4285,595308536658.6907,593041981715.3418,624575561585.9618,629925783454.9457,572730227978.4623,518200744611.36743,456757369131.98566,334125781379.06335,327370526737.49347,297032038842.3894,285875766936.61487,281766194157.1278,308392525930.1715,204923811377.75378,187266925384.99527,174458409182.0502,145670748253.59998,65262101445.35647,23578436797.930763,8623711025.19293,795173089.8166144,509615037.3312502,207025409.01187876,185436497.98832834
11500.0,8.0,0.0,2296195741464.544,2851543924923.7173,1553923199248.7908,1516306787617.2783,1470701340880.0923,1415322083824.317,1312605772331.0479,1382353697660.412,1350457351020.1528,1309477701734.279,1307758354579.9446,1189719185402.681,1133925832179.2478,1039889437297.1957,936580392557.5801,916048471492.6168,878503093324.9589,872713882073.6266,624391501455.3663,599525391543.7133,597748765266.8682,628278206005.4604,632443737747.6239,575550090042.9841,522714918744.0793,460941541854.9156,338699120459.1875,332325887018.52203,301451800526.51843,289546118801.28955,285822057579.7748,312022319367.33374,208236724727.8636,190159356352.18362,177118858049.37607,147666492111.81064,65882535167.82112,23909032989.570263,8744728358.095066,798684015.232691,509617256.1236853,207025409.01187876,185436497.98832834
11500.0,8.25,0.0,2033729077627.2637,2889952037821.8066,1613936166238.9556,1575239350121.7764,1526450466256.6282,1464969826386.603,1348099720724.0854,1374889260871.0803,1347894768164.828,1307046805559.1404,1296713136636.6042,1182356042447.1829,1127488830994.9197,1035483368390.3245,936295587793.6832,914791876219.7456,879654211501.3303,873152995005.507,627286652299.04,601963125505.7467,599833038175.4277,627666747168.9111,632989386203.5939,576737668249.0242,525512888887.6085,463592104423.8976,342149373127.5458,335710557725.5465,304674829776.4679,292320001894.9375,289148728809.8863,314678847754.9432,210918038466.55728,192566613403.99863,179315566045.88596,149447485814.45242,66415300304.5864,24195211159.455353,8846991018.571987,801959468.9750255,509619301.2182775,207025409.01187876,185436497.98832834
11500.0,8.5,0.0,1795915873254.0396,2926793673731.898,1668049989940.2004,1628230170365.7126,1576875669305.6812,1510106044731.5198,1381582966353.0093,1368172059747.1833,1345339127365.6755,1303821301245.653,1284624410397.5698,1174198814376.3657,1119983978447.7812,1029846535099.6704,934639813173.9703,912022195406.9926,879205676387.5826,872077379106.6537,628454059647.9,602894083664.6381,600968211664.6929,627150302601.7856,632490599259.8018,577010576819.861,527048497619.9209,465251304741.4497,344752400237.66833,338039479223.38654,307294311110.9784,294422970253.1682,291851326241.197,316621547320.838,213137044039.14142,194567580256.92645,181160387845.1456,150966248469.64114,66295329266.375755,24465120432.211674,8929957080.891844,804952036.9418756,509621185.401251,207025409.01187876,185436497.98832834
11500.0,8.75,0.0,1573804146835.5613,2963604422030.0815,1717555442341.1409,1676543248847.8076,1622940578875.5044,1551929936252.654,1413395853581.476,1364105963820.2983,1343319132441.2488,1301078915126.8335,1272278249798.0461,1166010815163.1648,1112203937600.0486,1023595831362.2146,932506137622.486,908303529561.0792,877597742688.3539,869949250473.1918,627665676841.6807,602972987473.0112,601816693489.3385,625479449185.4115,631346076330.2089,576679782264.6984,527799081820.9122,466209030488.4167,346718684867.6104,339932717667.72314,309384593258.199,295981371407.18,293697096610.9282,318043762719.43463,214977946488.2024,196204762418.7687,182709341887.82727,152244828325.47913,66974139362.86367,24695464666.587265,9003000868.817951,807611582.5904016,509622850.6598999,207025409.01187876,185436497.98832834
11500.0,9.0,0.0,1368058567465.1677,3002148717916.694,1762646805863.1465,1720747310481.4202,1665166063250.0945,1590354275108.2144,1443456507916.4644,1362136628879.3054,1342073685365.2412,1298904517551.3635,1259440836477.4001,1157681304387.598,1103993816965.532,1016645714730.588,929757771049.408,903622279138.0625,874949887765.8926,866768836132.2435,626674944771.2065,601880728349.0289,600094621401.225,622401270029.2731,629328042065.4031,575624791759.8932,527491449244.9345,466349136461.2202,348026535476.24524,341752163862.69196,310924672818.6613,296970286318.4904,295182196684.0465,318821699429.56177,216340056511.71884,197521679528.04984,183933128185.8776,153365703845.59634,67071283093.07085,24904153794.542152,9065820846.561415,809442293.1048387,509639387.64618313,207025409.01187876,185436497.98832834
11500.0,9.25,0.0,1179906761149.8071,3042393512502.4424,1803779505635.991,1760959461630.632,1703600521236.7527,1625638715104.3171,1471521813899.2441,1362134435194.8135,1341302024458.9563,1296559993625.7317,1246317151122.8242,1149214751439.5288,1095420024449.3766,1009049277183.8157,925952586160.8274,897977142890.3689,871182846509.7296,862555014521.0724,624486736718.3635,599787110893.4297,598004344061.1207,620846945813.6852,626517260605.126,573827869646.0354,526294062844.1861,465618779950.83856,348583375948.3226,342509656074.034,311820607552.126,297376441643.3416,296131464813.166,319026156147.3024,217369421608.18753,198485465132.67596,184865264306.7828,154144104723.14362,67328202256.30871,25093370451.103333,9113196536.64314,811841730.9114918,509625513.1601289,207025409.01187876,185436497.98832834
11500.0,9.5,0.0,1010106238117.6171,3083133021851.839,1841483168110.7139,1797805337942.2256,1738943966702.4812,1658306955697.9998,1497979953308.9868,1364202328016.6306,1341021112282.5586,1294644633087.6692,1232452040624.2544,1140467291979.9858,1086329195360.6876,1000656707868.0427,921761493142.3745,891295616401.2338,866164365528.7942,857138166501.0513,621289819061.795,596655328209.6503,594996116733.6832,617964031118.4861,622838797358.4624,571445682468.6816,524214514787.0047,464206843148.43207,349118240727.28217,342801539786.2774,312178112578.8298,297289978069.3598,296769165379.245,318693888437.63135,217987336738.34473,199099708236.03204,185475154192.52197,154854116707.90237,67350334483.53051,25253013666.628773,9151951460.96448,813433306.23005,509626492.826567,207025409.01187876,185436497.98832834
11750.0,6.5,0.0,4793654978312.273,2606824154395.741,1258169821050.1133,1231751868629.1353,1218789364560.2493,1218834724585.9165,1242565897828.1802,1561824808838.9436,1461991241720.4934,1402794229611.1704,1382638334156.7007,1268501420651.7502,1194067976219.832,1076527717214.2634,956499446113.6473,924730489002.5715,863437077676.7771,863899342062.9694,608553559902.2042,583461046294.0674,580404475001.2847,625682412636.7499,630542275790.5739,574066772287.4695,504214740984.4125,443350415706.6694,317328146204.4777,310777197225.249,281719954669.986,274245527905.1738,266585235732.2417,297025675009.7593,193932432831.6731,178354068267.4642,166776205351.93823,141733952089.79562,62640264382.160255,22592888297.701374,8274712002.635992,800068344.6159352,522784120.1914651,212193065.1144341,190049063.55290937
11750.0,6.75,0.0,4794561479132.103,2687824344593.2583,1287941864538.88,1259900041411.646,1240304496908.077,1230016672443.0186,1229669756806.978,1519937223310.4673,1436752169278.8835,1383181633117.2197,1380347066098.0159,1257423551462.8464,1187130302025.3298,1073777477357.9985,953385028476.5277,925324665315.4116,868286357113.2195,867736848226.0009,611311315184.8871,585784396193.6339,582886313778.7919,626668795124.6141,631481448847.6123,574080249503.1643,506645822779.2611,445823074805.98395,319718998532.1831,313256723694.36444,283764525326.9239,275690670503.2689,268652225536.13358,298543102746.0254,195294490116.11597,179340926650.31873,167566556176.58832,141745722782.0209,63058923976.75759,22702357307.797512,8328190836.032548,801246719.2628547,522784891.5024234,212193065.1144341,190049063.55290937
11750.0,7.0,0.0,4718862805681.761,2772786043259.455,1327281524595.214,1297414019595.184,1271711213305.7227,1251371879706.058,1228025610730.6409,1481670561997.1428,1414070122211.0552,1365043927238.8716,1375097003590.9336,1246060250370.0237,1179708168652.6594,1070586897397.8113,950898429006.0388,926168725229.9847,873552426547.043,871880289579.6007,613848247382.4784,588956963861.3204,586190757368.4109,626595606950.5939,632841902774.6514,574746886893.4652,509940266722.3232,449026357872.79785,322746304142.1009,316415381887.5483,286850471554.78784,277835866839.97144,271461055743.14383,300745939662.86743,197257260625.35898,180866174767.1814,168835049752.01025,142239081549.19998,63470997791.21474,22851740562.329754,8384523283.546173,802790442.5951271,522785881.560691,212193065.1144341,190049063.55290937
11750.0,7.25,0.0,4497790546918.208,2861193957067.4307,1384798355036.8066,1352668661378.4858,1320995372414.0789,1290547089469.0107,1244667992992.8818,1456194279024.9473,1401048659975.959,1355315218270.6855,1370073301058.2668,1238914931728.4006,1175682344678.186,1070203802613.4612,952316149271.1517,930012872639.1338,881493301452.0492,878635799833.9082,621070688942.5994,594839470871.6337,592443791803.5203,630530690730.3751,636494509900.2667,577867773788.2238,515729839124.28253,454305387718.2573,327590620333.6668,321361927557.00745,291399385585.9306,281562850769.1207,275791955571.8935,304601860555.228,200343415345.50955,183445471933.57312,171096883613.80377,143619982630.20975,64140024790.08931,23105374641.046036,8479504274.041652,805025462.2974833,522787297.01544225,212193065.1144341,190049063.55290937
11750.0,7.5,0.0,4078200986863.3003,2958350812739.2554,1464529957585.785,1429550426255.7544,1391482531477.5435,1350685697913.991,1281708750334.1694,1449398182321.2466,1402521975919.5667,1358380284914.9219,1371669767376.132,1240772294510.1194,1179513766726.56,1076454096874.0347,960931611216.2413,939581256078.9755,894346726586.9786,890344103947.1675,631357175022.0786,604622311556.9956,602257820478.1199,638624730044.3704,644106468095.7563,584934542659.2213,524861419544.7545,462441382666.45386,335304497468.73334,328439516228.7409,297679608555.1119,287169012710.4584,282219461877.914,310460055991.70544,204720235276.91522,187223723604.40244,174477417868.03345,145920888443.10568,65327160911.44596,23480307904.015766,8601416665.53087,808226346.4216269,522789309.4145204,212193065.1144341,190049063.55290937
11750.0,7.75,0.0,3480478517353.8364,3065116326284.397,1557262297912.5295,1519204148625.9375,1474904260326.0554,1423579720528.463,1331841006960.3232,1454173297928.017,1414497150634.5608,1371099853874.2444,1379291664583.6047,1249096647261.0317,1188834617993.021,1087146534076.5054,973876791937.9333,952293915938.4636,909816317484.21,904729904340.3226,642706404967.9442,615909207988.4896,613595577151.8322,648129848343.2374,653853775848.0728,594156130043.0203,535322653643.3432,471792577843.71747,343323414554.6909,336321247239.948,304897845257.13324,293547806128.6915,289094446044.71716,317136532247.2424,209742770691.5713,191589916754.15488,178414518281.44342,148876585565.2378,66420394149.64403,23912686501.394806,8741453717.402466,812217013.7137568,522791817.0296097,212193065.1144341,190049063.55290937
11750.0,8.0,0.0,2975946566322.011,3142331477021.5283,1643176429692.052,1602562235816.7527,1553066337966.1333,1492746936420.3357,1380873751207.0469,1454930919442.1704,1422098654082.6472,1378800600731.5122,1378961614918.0156,1251224117995.8254,1191891766258.6055,1091816420613.2758,982039334930.8976,959579544912.7021,919716502944.8594,913700520444.7881,651017762018.9369,623881243564.3561,621945205147.287,654406276739.5374,660165085150.143,600440809842.8475,543044475442.2149,478736392731.1187,349746963529.8781,343140798108.99164,310901664874.4705,298774768386.44104,294798482332.37555,322496656305.3409,214085736638.27664,195413351501.2168,181920313410.94644,151454755366.7386,67163464987.92338,24324782354.92165,8880858726.83632,816264780.9024758,522794363.86788356,212193065.1144341,190049063.55290937
11750.0,8.25,0.0,2640176300185.04,3190355472368.9365,1714054754420.579,1671823045708.1138,1618684334224.9927,1551273529701.6758,1423504980057.9668,1450356847379.2278,1423036882339.886,1379211393564.3987,1370256162571.6113,1246430052327.8137,1187947688077.6653,1089903637674.8971,984387865315.4314,960765141073.4778,923548854804.3634,916709996087.7657,654843430334.3528,628159227494.3591,626206670975.6824,657183675167.9849,662612772102.8707,603303164403.0023,547533092903.35394,482916831908.9376,354465061459.4284,347479019714.95703,315228415099.2848,302481858353.6205,298987838994.90454,326168543608.0083,217442699738.19168,198389790588.0999,184630818182.98807,153585448394.04224,67871456411.87838,24648001976.336636,8998203098.081102,819942959.0952795,522796676.0840147,212193065.1144341,190049063.55290937
11750.0,8.5,0.0,2354230843313.95,3232501577850.049,1776222373849.2583,1732630553887.0776,1676546239205.9998,1603351147514.6833,1462459026960.851,1446051183925.5745,1422449569591.6365,1378628613790.2317,1359165294786.2827,1239632607894.9248,1181814728572.6882,1085641791219.9165,984519804387.7811,959496114235.3024,924834488969.7517,917262800921.0084,657301393620.6814,630547032894.5743,629345942280.4088,656313960014.483,663315566346.4741,604742528159.3706,550360202608.79,485702703860.6633,357858003888.17535,350717334727.43976,318669947969.8673,305300917510.0308,302232699342.358,328886995005.5364,220179142369.11203,200821166431.99515,186878118042.5558,155482033829.15506,68268525335.496704,24948779324.26041,9093206976.375008,823289858.4831289,522798781.26983297,212193065.1144341,190049063.55290937
11750.0,8.75,0.0,2089717251691.1128,3274579065509.956,1832044698125.5244,1787248725162.8918,1728532989669.2031,1650668957256.2385,1498827827883.0088,1443604160497.3875,1422273350016.8538,1377378005660.8223,1347327985019.5884,1232410638400.106,1174980192509.9949,1080381416571.9487,983424889361.3271,956946168312.3289,924617391631.4324,916401454997.1096,658045563069.6755,631577235413.8575,630421522194.6835,656615375789.2828,662965855022.2513,605217224841.3953,552005801527.1432,487423972576.5975,360642185411.0707,353504878037.5118,321395950809.8966,307441324542.11664,304911090592.3574,330886517236.4051,222370588100.6746,202853565870.3593,188767823006.1771,157079396293.46335,68221591619.30187,25218546548.14055,9176707812.11609,826250661.9423103,522800638.26176846,212193065.1144341,190049063.55290937
11750.0,9.0,0.0,1839551734950.4504,3318383720475.1167,1882498857279.92,1836640541999.2449,1775819424300.5066,1693787612602.7314,1532828598165.1697,1443186963725.3933,1422575228647.23,1376506514597.3215,1335130551287.9387,1225044594393.6838,1167721028270.5708,1074423118499.1292,981738351021.683,953463736242.0267,923240135175.2004,914451688408.1962,658790871743.3341,631620176149.4666,629744755866.5791,656572442550.187,661812859555.8094,604993640871.1805,552727062803.1976,488359071993.7586,362776242814.0499,355740173411.0837,323418497613.251,308997658187.6579,307155847989.9294,332267466098.836,224164341969.04636,204513364693.71814,190317203655.54868,158422067659.99945,69129265703.58849,25447253788.1227,9250813111.75823,828815910.5854024,522802248.45385826,212193065.1144341,190049063.55290937
11750.0,9.25,0.0,1604871075347.3237,3365303044263.415,1928513697573.5208,1881615305185.9148,1818884742757.1584,1733443396402.7722,1564571479519.4429,1444807292269.746,1423238040564.7427,1375455251385.4773,1322416158019.387,1217373394475.858,1159962988240.7651,1067696742858.0259,979128348108.1986,948728073271.3608,920817576507.0375,911422011430.9409,656799560695.7865,630325366913.4845,628496203438.7517,653590567592.0168,659753061277.6299,603920825623.1495,552267799083.5026,488359281528.1313,363756997004.64935,357339009454.63654,324932308041.9369,309830110770.04083,308369592279.40204,332933634020.3207,225537849524.94308,205786452247.3924,191548954361.78992,159511467883.15903,68810077490.58388,25649042074.96268,9303627807.991709,831004354.3879185,522803610.8844126,212193065.1144341,190049063.55290937
11750.0,9.5,0.0,1387564654557.1194,3414244354448.8193,1970388225439.3171,1922488387819.6052,1858007073905.5613,1769573523095.4924,1593971769399.2412,1448466988608.583,1424325740026.4983,1374848229934.4866,1309333029142.6145,1209577319698.8003,1151838556460.5745,1060310582266.4496,976078988404.2421,943074734068.4755,917148063595.2483,907276359938.0242,654599715075.9506,628187001088.4775,626424796561.6974,649982301994.0532,656929362428.992,602316258527.8494,551025329179.0328,487717477310.32935,364417419087.7019,357999083283.27057,325745454063.0844,310165906100.65625,309260921516.4778,333082783024.2794,226496899515.3317,206715731001.0635,192431923138.23117,160366285774.8397,69368646416.91093,25834935106.052845,9347600658.627142,832844268.4500113,522804762.83514667,212193065.1144341,190049063.55290937
12000.0,6.5,0.0,5428071654303.157,2847411356562.661,1346287660765.016,1317161278172.6348,1301788535152.6077,1299512281755.816,1319880184474.6714,1648335296844.546,1539565890746.252,1475274555813.259,1444198026661.36,1328033217432.5432,1248264217805.7766,1123487075913.9375,999318700657.981,963106755823.1765,897337457892.1812,898231404340.7434,631188447955.0321,605250297606.3646,602220832493.9894,651657749296.3823,655585160704.4355,597158854944.8184,522498072894.98566,459205595608.8617,327640233322.2947,321028957772.1001,290574515537.7466,283122741131.00854,275178498811.1012,306891035899.9831,199698119922.143,183554940275.75995,171563495453.45,145665553917.2403,64405741623.67818,23041295498.988953,8430521409.645436,818153342.5676453,535967284.6043307,217362130.72072792,194662824.04796353
12000.0,6.75,0.0,5473185385598.764,2932128799522.6963,1374913024213.4397,1344158418781.2368,1321825649670.771,1308723699164.7288,1304040167726.3533,1604872596671.0344,1513734199167.32,1455348769676.8142,1443768552850.2065,1317580759688.034,1242106166013.0642,1121579239334.3337,996554438191.2368,964324512899.757,902915116286.4966,902797678289.5834,633312538717.9478,607650333725.6364,604869288667.0675,651174455825.5537,656789441672.5166,597375494810.5568,525007308625.44354,461787876659.81,329808581955.1317,323146691548.45,292652667206.76404,284498608135.31744,276968949834.176,308368751809.1434,200956732514.08762,184468651584.41962,172293840164.755,145621208154.60355,64612541303.08835,23132387775.312885,8470627789.487378,819243811.1865176,535967999.24959916,217362130.72072792,194662824.04796353
12000.0,7.0,0.0,5463540985439.907,3022442201883.73,1409828871121.797,1377378878631.0596,1348798423026.453,1325406044554.2275,1297022934682.0454,1562362323893.8157,1488451975826.4487,1435449366066.9504,1440118854606.3076,1305720202260.2708,1234558925416.2163,1118462151825.2358,993403443282.3479,965099292507.223,908379058142.5023,907107364227.532,637536776751.656,610348109835.2625,607745621800.4596,652326170816.3185,657888216921.1035,597640226687.54,527847408175.95,464629470820.73834,332385838446.0381,325994224801.5977,295162611282.287,286216377880.8079,279356719867.6308,310181683559.24274,202599494900.24243,185707500018.40585,173295363359.9079,145876360262.79608,64702637313.621864,23260847698.193863,8520682878.486117,820575781.5489106,535968855.97136295,217362130.72072792,194662824.04796353
12000.0,7.25,0.0,5348301894612.07,3114760550685.766,1458243080727.308,1423865605700.7695,1389485589166.2104,1355972480655.2727,1304711985699.3237,1527239446466.9673,1468563423080.394,1419704015038.5896,1433807021823.6794,1294856492545.469,1227499041349.2517,1115662476399.1536,992088880067.0309,966762638479.5037,914775615688.5443,912194762974.1621,641025791884.7266,614510497445.5917,612043158966.5447,652920039832.1769,659919828598.7947,599036966959.6846,532051307751.6888,468638185396.3505,336326595728.01526,329886096856.8825,298929373905.58093,289004008318.04944,282811591676.7659,313038200172.98065,205065674785.79272,187705841088.60794,175022613618.0704,146782048441.03824,65311453159.84115,23462104399.579403,8603165698.547129,822415855.9240446,535970023.8290215,217362130.72072792,194662824.04796353
12000.0,7.5,0.0,5050615658513.345,3210725704300.5703,1529738195593.1301,1492761276459.1072,1452215482932.5796,1408339832223.6023,1334057675219.049,1509881979838.6465,1461922774266.3235,1415405708361.3774,1430442884435.888,1290998832581.5989,1226314398191.656,1117734174562.4412,996582123929.3225,973012261290.8785,925110281311.6333,921190313627.6,649983820806.6022,622354494033.4518,619947637275.7887,659832403698.4519,665297547418.3643,603946906843.3722,539531760799.367,475379204279.0359,343100741728.3781,336028457117.29645,304363651822.8778,293763680805.24176,288456267591.85034,317965918136.0978,208884317059.80444,190975668488.7081,177925767947.72128,148711936980.45178,66502020217.623276,23776701599.932625,8708743503.853056,825171564.4050461,535971756.74696356,217362130.72072792,194662824.04796353
12000.0,7.75,0.0,4524056803100.222,3320182421076.179,1623380811759.0208,1583094635195.3296,1536178813002.916,1481630231600.6096,1383741419353.7363,1511763255708.353,1471212462049.0605,1425453391464.3188,1435954975094.3447,1297498132324.2742,1234166430882.1018,1127446582084.1702,1008957593471.1155,985396980438.3112,940667094412.3098,935570045237.1824,661517064453.7173,633698714105.6897,631842816103.4602,670281945097.0142,674962537215.7207,612992977693.2433,550168636900.6108,484842758040.899,351225802942.476,344456939261.3766,311778674742.67444,300187965280.88135,295298764561.3673,324719155826.45776,213959212856.08813,195351523190.1483,181892136842.9763,151661527060.6145,67636970553.245575,24210721476.710148,8844710020.113848,828990237.7736173,535974150.7558829,217362130.72072792,194662824.04796353
12000.0,8.0,0.0,3846642624079.4204,3433807764859.167,1725305671019.1904,1681832361693.62,1628835991025.4211,1563984941612.104,1443528916264.3972,1521361718801.229,1487585583423.7883,1442073233771.4841,1444328066989.7832,1307365661317.825,1244675692443.4016,1139040903440.7478,1023313118386.4298,998763671799.5372,956783429067.5974,950625624033.469,673690790934.1589,645651269147.759,644271247688.2686,677678301080.0608,685225584805.2654,622901725777.8226,561081985219.8252,494618109148.2084,359301142219.8652,352077515817.49817,319283741180.3926,306878233169.8771,302503838353.39703,331748360102.5263,219249523679.55917,199996121442.38617,186107169792.96707,154803221602.3938,68429253426.142975,24685507469.80586,9002311998.361786,833480182.2938036,535976977.9158253,217362130.72072792,194662824.04796353
12000.0,8.25,0.0,3360682232947.8677,3504936487869.915,1811820288990.4592,1766230210951.6162,1708813535769.313,1635744812215.904,1497003459399.9204,1524091493963.841,1496107648614.279,1449793833405.334,1441524369990.1235,1308398431475.1497,1246303173759.5957,1142252627674.0908,1030423629913.4539,1004714136941.5359,965413020752.4238,958303087771.4581,681264130951.976,653000027725.8575,651769334157.1508,683225929661.7104,690790112267.474,628666729957.0868,568322733267.8187,501180092254.38574,365779318690.20953,358352877385.2236,325122522202.7895,311989733454.2946,308098226649.4327,336952003359.75366,223467088083.65192,203829976367.3092,189569005350.79886,157525351169.27658,69234260611.45142,25090216605.27691,9140853033.571827,837691500.1917725,535979611.41340977,217362130.72072792,194662824.04796353
