# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2
9.250000000000000000e+03	9.500000000000000000e+00	0.000000000000000000e+00	4.452062667183348083e+10	8.824522316227662354e+11	8.543781310978833008e+11	8.415356935550272217e+11	8.234406142048559570e+11	7.987645473162957764e+11	7.482271010213125000e+11	6.899945018132364502e+11	6.725564763894304199e+11	6.495862259966945801e+11	6.044503765484328613e+11	5.766189373488529053e+11	5.503099434048112793e+11	5.103942123235885010e+11	4.759395677072536621e+11	4.624833695060708008e+11	4.455820459059932861e+11	4.426773587502586670e+11	3.390942537282723389e+11	3.294958805633308105e+11	3.281416316583047485e+11	3.348411346648298950e+11	3.363802912853930664e+11	3.113215276463685303e+11	2.942436530958605347e+11	2.620247366934156799e+11	2.076265130647004395e+11	2.044374720534953918e+11	1.886677565861605225e+11	1.808297234723586426e+11	1.804868663229259033e+11	1.904158136975591125e+11	1.383081873339421997e+11	1.275991135630101318e+11	1.198715391937722015e+11	1.024227838063162994e+11	4.855037813232917786e+10	1.952191521734402847e+10	7.231267015416515350e+09	6.344968527545001507e+08	3.913530712878783345e+08	1.605986557445755601e+08	1.439930586439449787e+08
9.500000000000000000e+03	6.500000000000000000e+00	0.000000000000000000e+00	2.968030568243261719e+11	9.896587952780502930e+11	6.916419048236833496e+11	6.804521668018839111e+11	6.786625386273740234e+11	6.840404960948826904e+11	7.069585732920487061e+11	8.511224751908813477e+11	8.067876251348723145e+11	7.803592447513331299e+11	7.726192447827652588e+11	7.214967558892926025e+11	6.874280295330148926e+11	6.315824521540686035e+11	5.689582539909302979e+11	5.615995701657496338e+11	5.337827580762687378e+11	5.319550986469649048e+11	3.959765252266499023e+11	3.834797821077188721e+11	3.819200899771351318e+11	3.948600778618959961e+11	3.973683904329867554e+11	3.631845449480427246e+11	3.373293043630328979e+11	2.976955703564632568e+11	2.262298168064215393e+11	2.224193056185899658e+11	2.032957446462117920e+11	1.968406885699645996e+11	1.936409462515339966e+11	2.096304499314151611e+11	1.449220376633371582e+11	1.337393701532372894e+11	1.255435342313484802e+11	1.074181215894307709e+11	5.003308089329308319e+10	1.913841522329297256e+10	7.083741645936877251e+09	6.414418425960599184e+08	4.044497778480646610e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	6.750000000000000000e+00	0.000000000000000000e+00	2.442341377374928284e+11	1.006254736038743652e+12	7.200729497345017090e+11	7.078355111004101562e+11	7.018129484207716064e+11	7.009723775831501465e+11	7.092338451255400391e+11	8.316879005197272949e+11	7.922810760539484863e+11	7.671566621860668945e+11	7.590611415350046387e+11	7.088797955506658936e+11	6.762521192684315186e+11	6.224759847372867432e+11	5.623515864877678223e+11	5.550225728528295898e+11	5.286755365194384766e+11	5.266153565449660645e+11	3.935227554216500244e+11	3.810835890814469604e+11	3.792601108992032471e+11	3.915427074826493530e+11	3.939137111786989136e+11	3.602582961720217896e+11	3.357722979834146729e+11	2.965579795034891357e+11	2.264689678523887939e+11	2.224640343901119080e+11	2.037202433662329712e+11	1.969328870991404419e+11	1.941977868553518066e+11	2.094329980309981995e+11	1.455383800196395569e+11	1.341713559439348450e+11	1.258984290634821472e+11	1.073721799792257385e+11	5.029839242258734131e+10	1.926343426772599030e+10	7.141262165272462845e+09	6.430007466888422966e+08	4.044507735175444484e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	7.000000000000000000e+00	0.000000000000000000e+00	2.039535718998231812e+11	1.019234577730578247e+12	7.480114353485988770e+11	7.350091993781763916e+11	7.253994336476566162e+11	7.189903956092485352e+11	7.140464496514204102e+11	8.140226135974145508e+11	7.793121438249821777e+11	7.552405655906785889e+11	7.458761996512878418e+11	6.968911396863554688e+11	6.655043578246805420e+11	6.136055467837823486e+11	5.559756152296418457e+11	5.485459720997546997e+11	5.234671470710646973e+11	5.211991385030081177e+11	3.904915547695712280e+11	3.785597304701478271e+11	3.769564426126384277e+11	3.899635440095122681e+11	3.903876186268974609e+11	3.573242497708036499e+11	3.340593448861928711e+11	2.952445341537314453e+11	2.266303210021311951e+11	2.228470101117169800e+11	2.038845664605216064e+11	1.968750116359047546e+11	1.944485908644642639e+11	2.091092634272864380e+11	1.460088979910272522e+11	1.345177134135694275e+11	1.261646505542989655e+11	1.074111594615537109e+11	5.062123236687873840e+10	1.936478748031426620e+10	7.196420505720581055e+09	6.445701351170870066e+08	4.044517743565376401e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	7.250000000000000000e+00	0.000000000000000000e+00	1.741017935834600525e+11	1.028568022817965210e+12	7.743160742042927246e+11	7.608373077186203613e+11	7.483666730317812500e+11	7.372080745388614502e+11	7.208737675584697266e+11	7.982989867286556396e+11	7.678343514165367432e+11	7.445281819345950928e+11	7.329781477558128662e+11	6.854841544452443848e+11	6.551425831417960205e+11	6.049558930305424805e+11	5.498267179238981934e+11	5.420563847740894775e+11	5.182149636938978882e+11	5.157561310827410278e+11	3.875358461575313721e+11	3.759465765198050537e+11	3.742158808416603394e+11	3.845812405015473633e+11	3.868602673878345947e+11	3.543703877529987793e+11	3.322153544029681396e+11	2.938220696256994629e+11	2.263036679356052856e+11	2.223711154163776245e+11	2.040007513898332214e+11	1.967260819579165039e+11	1.945876156628036194e+11	2.086935995004578552e+11	1.464226066326081543e+11	1.348312272666539154e+11	1.264267550056732178e+11	1.074686193126650085e+11	5.046738283777984619e+10	1.949467030892738342e+10	7.238350566990314484e+09	6.461451419824953079e+08	4.044527774131141901e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	7.500000000000000000e+00	0.000000000000000000e+00	1.521479091228320923e+11	1.035100009090069702e+12	7.993034865183941650e+11	7.854790109486187744e+11	7.706995156297570801e+11	7.555324096787215576e+11	7.296205247369106445e+11	7.851249252814001465e+11	7.583276813744218750e+11	7.354192358691759033e+11	7.209896455044914551e+11	6.750997928798503418e+11	6.455557015158876953e+11	5.968395100492297363e+11	5.442067782101024170e+11	5.358561910363704834e+11	5.130304468343603516e+11	5.104298673271477661e+11	3.847692587940037231e+11	3.734210463392146606e+11	3.717058589644961548e+11	3.809703105784889526e+11	3.834868723427247314e+11	3.516448737187041016e+11	3.304141748067855225e+11	2.924113964253125610e+11	2.262111312052716675e+11	2.222283113443849487e+11	2.039742765482655029e+11	1.965551250933167419e+11	1.946848214888086548e+11	2.082842856570611877e+11	1.467744000591470337e+11	1.351033731481569214e+11	1.266717633459728546e+11	1.076184347362066803e+11	5.067667495176927948e+10	1.960294013869626236e+10	7.288836443019813538e+09	6.476077976361137629e+08	4.044537088383517861e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	7.750000000000000000e+00	0.000000000000000000e+00	1.355869209997228088e+11	1.040153305271314331e+12	8.225654625953996582e+11	8.083921247112324219e+11	7.918588913237313232e+11	7.733265881013018799e+11	7.394411463783123779e+11	7.740995165546660156e+11	7.505836816378138428e+11	7.284448121450534668e+11	7.103012882537615967e+11	6.659549170283330078e+11	6.369923780340190430e+11	5.894747366021877441e+11	5.391507665773031616e+11	5.301533313676939087e+11	5.080587862813150024e+11	5.054084658810092773e+11	3.823363797486538086e+11	3.708819209089068604e+11	3.692555503850727539e+11	3.774014987906425171e+11	3.803261950630186768e+11	3.491344812829930420e+11	3.285775277681836548e+11	2.909809151385401001e+11	2.258048320327568359e+11	2.220767258722652588e+11	2.039237763356653137e+11	1.963263874909110107e+11	1.946388615977289429e+11	2.078430518140586548e+11	1.470211524411306763e+11	1.353417404309635315e+11	1.268814526036629944e+11	1.077356909820708771e+11	5.072869946105556488e+10	1.969485808928891373e+10	7.323037119733238220e+09	6.490106298760730028e+08	4.044545958596581221e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	8.000000000000000000e+00	0.000000000000000000e+00	1.222255879877471161e+11	1.044543863728833374e+12	8.439002821786357422e+11	8.295386900407569580e+11	8.116936312565863037e+11	7.905746888647749023e+11	7.502433962596953125e+11	7.658784068722230225e+11	7.445780398831938477e+11	7.222482140542214355e+11	7.005159094328538818e+11	6.577789403779215088e+11	6.291988166151120605e+11	5.826793613998326416e+11	5.345453466045447388e+11	5.247796250175115967e+11	5.034057469588675537e+11	5.006479880958775024e+11	3.796005312711091919e+11	3.683563067894404907e+11	3.667613717681951904e+11	3.750009174930444336e+11	3.773001949438123779e+11	3.467039052453642578e+11	3.267140197028017578e+11	2.895211902582373657e+11	2.254022582200439453e+11	2.217118541958102417e+11	2.037237188778934326e+11	1.959954481337098083e+11	1.945177334856314087e+11	2.072929202334032593e+11	1.471891271996668701e+11	1.354930194250891418e+11	1.270333603863228607e+11	1.078531603870114899e+11	5.041454444294196320e+10	1.978152229935276031e+10	7.348060099135338783e+09	6.502434107063271999e+08	4.044553825224493146e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	8.250000000000000000e+00	0.000000000000000000e+00	1.109153793306499329e+11	1.048480599420324463e+12	8.628542542712823486e+11	8.484540815154984131e+11	8.296735674993306885e+11	8.064280338244676514e+11	7.610285406899802246e+11	7.582910582956116943e+11	7.394946978776291504e+11	7.171102635769365234e+11	6.916005125188000488e+11	6.504615951622122803e+11	6.221765344957020264e+11	5.765212081810759277e+11	5.303062955288283081e+11	5.198740869153820190e+11	4.992040238093043823e+11	4.963351751174851074e+11	3.770126453365422974e+11	3.658706654441713257e+11	3.646319809890275879e+11	3.719972151487810059e+11	3.744021402886495361e+11	3.443962159477197876e+11	3.247956419178381348e+11	2.880221515703533936e+11	2.248237096357836609e+11	2.210618666306633911e+11	2.033285645983412781e+11	1.955046485584737549e+11	1.942317664146777954e+11	2.066406067804737854e+11	1.472282908836788025e+11	1.355305042141737823e+11	1.270812101664188690e+11	1.079954637081345062e+11	5.027710073042236328e+10	1.986779855749372482e+10	7.376590883956716537e+09	6.512864839442720413e+08	4.044560343763985038e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	8.500000000000000000e+00	0.000000000000000000e+00	1.007992284927133331e+11	1.052340234313582031e+12	8.805508794342606201e+11	8.658783481705443115e+11	8.464254833698045654e+11	8.214045294676790771e+11	7.718460184447301025e+11	7.528945330143378906e+11	7.357206037088840332e+11	7.132041781965484619e+11	6.835993857037084961e+11	6.441339814612451172e+11	6.159523899562214355e+11	5.709347295886293945e+11	5.266389492195996094e+11	5.153200530504371948e+11	4.952327698392960205e+11	4.922923279766932373e+11	3.744608760775647583e+11	3.633855035932879639e+11	3.622360535242196655e+11	3.695574940976983032e+11	3.716420997431518555e+11	3.422075912844916382e+11	3.229017250793546143e+11	2.865205543883169556e+11	2.242477597225111389e+11	2.204580275212382202e+11	2.028699124179368591e+11	1.949407516828078613e+11	1.938434780732028503e+11	2.059283887391572876e+11	1.471378234801530151e+11	1.354694367442933960e+11	1.270619143292342224e+11	1.080369467280988159e+11	5.015707884303754425e+10	1.992036326526326752e+10	7.399746792293819427e+09	6.521316887577008009e+08	4.044565605000804663e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	8.750000000000000000e+00	0.000000000000000000e+00	9.157234240017886353e+10	1.055714872412045776e+12	8.971589543788206787e+11	8.823442209794656982e+11	8.623168873083764648e+11	8.358966358498010254e+11	7.830019900322004395e+11	7.497621566177551270e+11	7.332755292252371826e+11	7.102523578685048828e+11	6.763649439416868896e+11	6.385410006143109131e+11	6.103633255516168213e+11	5.658836957178502197e+11	5.232877811856578369e+11	5.111699716925473633e+11	4.916418078889285278e+11	4.886178146840128174e+11	3.719069191237454834e+11	3.610324079834193726e+11	3.598701209617159424e+11	3.668591517120639648e+11	3.691177692790553589e+11	3.402218922495924683e+11	3.210452849451895142e+11	2.850252295598058472e+11	2.235002238398901062e+11	2.198051643603298035e+11	2.023536466487130432e+11	1.943084277274785461e+11	1.933947561732445679e+11	2.051752388953659668e+11	1.470084611746485901e+11	1.353423616124284210e+11	1.269831510122420959e+11	1.079888460003329773e+11	5.049014948423355865e+10	1.998815349277196121e+10	7.409276704694230080e+09	6.528081664153976440e+08	4.044569800176270008e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	9.000000000000000000e+00	0.000000000000000000e+00	8.288856589851341248e+10	1.058020475631925415e+12	9.130090621568836670e+11	8.980900749103863525e+11	8.775498912217821045e+11	8.499904007149566650e+11	7.944821044836898193e+11	7.487266119397844238e+11	7.321776384847596436e+11	7.086885426328557129e+11	6.701528450809044189e+11	6.340126920545999756e+11	6.057116301370168457e+11	5.615474296096407471e+11	5.205686206387239380e+11	5.075203690753422241e+11	4.885606201724496460e+11	4.854267595226222534e+11	3.696895590832236938e+11	3.587256757300366211e+11	3.574639225617241211e+11	3.648194134041893921e+11	3.668049657176029053e+11	3.384693368699753418e+11	3.192771195175019531e+11	2.835956625299468994e+11	2.229700326453760376e+11	2.194069545673285522e+11	2.018943289465075989e+11	1.936500757176313171e+11	1.929029647500492859e+11	2.044183308226034241e+11	1.467918474705794678e+11	1.352005429012630463e+11	1.268652999113244476e+11	1.079677417380003052e+11	5.074470804683358002e+10	2.004936642747599030e+10	7.422512926141497612e+09	6.533697553424298763e+08	4.044573243686461449e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	9.250000000000000000e+00	0.000000000000000000e+00	7.468336630895539856e+10	1.057958279309211060e+12	9.285680474230285645e+11	9.135130796673023682e+11	8.924460836667897949e+11	8.639654845353416748e+11	8.062689724577003174e+11	7.499404196835048828e+11	7.327292280827770996e+11	7.083532879163524170e+11	6.653740258213206787e+11	6.308450196573792725e+11	6.022525835204672852e+11	5.581793115072189941e+11	5.186337103941707764e+11	5.045818503750210571e+11	4.860386773775219727e+11	4.828347243277009888e+11	3.677148504588203735e+11	3.567303103269954224e+11	3.555201498141209106e+11	3.630156099658433228e+11	3.649197415080227661e+11	3.370665515826921997e+11	3.177144269440591431e+11	2.824272524028919678e+11	2.223635371432642822e+11	2.188279370072914734e+11	2.014298303207659912e+11	1.930509654440401001e+11	1.924933623417586975e+11	2.037413426796574402e+11	1.466045161738489990e+11	1.350701246302595367e+11	1.267511511277830811e+11	1.079079783835719299e+11	5.024817954410696411e+10	2.010818212862818909e+10	7.434065963343945503e+09	6.539017490813295841e+08	4.044576518964679241e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.500000000000000000e+03	9.500000000000000000e+00	0.000000000000000000e+00	6.674285372449291229e+10	1.054833176310381348e+12	9.444197760845197754e+11	9.292077269481837158e+11	9.077518105274060059e+11	8.785760344601339111e+11	8.187811672959351807e+11	7.535530473632243652e+11	7.350356915919610596e+11	7.098282187645135498e+11	6.617797752399732666e+11	6.289759824684873047e+11	5.999399245678953857e+11	5.557744200590693359e+11	5.176526570918400269e+11	5.023428558842138672e+11	4.842066135421721191e+11	4.809120706378289185e+11	3.660858385030576782e+11	3.550443558584407349e+11	3.539502768843026123e+11	3.618702694420369873e+11	3.634956883827365723e+11	3.361055658638585205e+11	3.164256930259458618e+11	2.814556057999943848e+11	2.219529861146545410e+11	2.184512799009056396e+11	2.011341317852017822e+11	1.925797332040200195e+11	1.922418290596904907e+11	2.032094441598119812e+11	1.465376501040542908e+11	1.350240883998867035e+11	1.267481222134925842e+11	1.080552217570520325e+11	5.051020676141604614e+10	2.016513042181357956e+10	7.448717215943377495e+09	6.544510958019534349e+08	4.044579983914511204e+08	1.657481645942062736e+08	1.485902378999731541e+08
9.750000000000000000e+03	6.500000000000000000e+00	0.000000000000000000e+00	4.847299801763469238e+11	1.138406352252500244e+12	7.501185423117841797e+11	7.373514732639143066e+11	7.350036672376206055e+11	7.409438377295946045e+11	7.666636817121977539e+11	9.356071046288044434e+11	8.855496979430483398e+11	8.559558142442388916e+11	8.504577294100203857e+11	7.906697808404077148e+11	7.524058852354041748e+11	6.896214048970773926e+11	6.191220548911259766e+11	6.103443863810910645e+11	5.792246184759487305e+11	5.773726195416202393e+11	4.254194302283083496e+11	4.115046863578958740e+11	4.097421589215877075e+11	4.284219175790252686e+11	4.288675245346009521e+11	3.914292888480738525e+11	3.609272563622337036e+11	3.181772558015855713e+11	2.396294348262437744e+11	2.354256838175599976e+11	2.145386104221918640e+11	2.078785235869642029e+11	2.042394641446933899e+11	2.220786950497040710e+11	1.518859922776113281e+11	1.401052725730660706e+11	1.314345049684440613e+11	1.123391507646723175e+11	5.186261289947645569e+10	1.958337096435689163e+10	7.236522832265591621e+09	6.594758066175595522e+08	4.175642884788748026e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	6.750000000000000000e+00	0.000000000000000000e+00	4.009476040550720215e+11	1.160214698569817383e+12	7.821442174903620605e+11	7.682463346721536865e+11	7.612329403996102295e+11	7.602803830630482178e+11	7.697997822543381348e+11	9.147115708299938965e+11	8.704218593647930908e+11	8.424587527970382080e+11	8.370012633252244873e+11	7.780393398162508545e+11	7.414536999047761230e+11	6.810041790600196533e+11	6.130144820099101562e+11	6.045649661265887451e+11	5.751680029736147461e+11	5.730121525344511719e+11	4.237877342589463501e+11	4.099993537569565430e+11	4.083480809536239624e+11	4.255334563929981689e+11	4.260789018033825684e+11	3.890887164667066650e+11	3.602016062587246094e+11	3.177827005495753784e+11	2.405460623280790100e+11	2.363437117217385254e+11	2.155752351616368103e+11	2.084883129976964722e+11	2.052936692878995056e+11	2.224246974253299866e+11	1.529193800178430176e+11	1.408602406931358337e+11	1.320613134028868256e+11	1.124326659591284027e+11	5.262622381129881287e+10	1.973523525385261536e+10	7.300231287486659050e+09	6.612042538025584221e+08	4.175653926528945565e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	7.000000000000000000e+00	0.000000000000000000e+00	3.318375328097492065e+11	1.178111132984190186e+12	8.138740394221994629e+11	7.989545309745203857e+11	7.879076589349353027e+11	7.806403103544772949e+11	7.754215206212037354e+11	8.953760190046107178e+11	8.564677945459783936e+11	8.297801971278833008e+11	8.232976515765523682e+11	7.655330972287674561e+11	7.304035276148343506e+11	6.721148518465200195e+11	6.067983624476076660e+11	5.983441396710504150e+11	5.705741632397764893e+11	5.681303188422838135e+11	4.219809346283807983e+11	4.080911970022162476e+11	4.062301822659628296e+11	4.204602129074197998e+11	4.229785140729439087e+11	3.864797184348212891e+11	3.590618271014294434e+11	3.170161384332495117e+11	2.408366104276273499e+11	2.365102574359329224e+11	2.162829644676478271e+11	2.088555474926799927e+11	2.060508297414681396e+11	2.225117621907167664e+11	1.537278754812652283e+11	1.415021185357267151e+11	1.325929896439887390e+11	1.126347046545698242e+11	5.239299153643746948e+10	1.989490658057065201e+10	7.362279608571218491e+09	6.629428645968191624e+08	4.175664996559761167e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	7.250000000000000000e+00	0.000000000000000000e+00	2.768060173855196533e+11	1.191836038358187744e+12	8.442439680322757568e+11	8.286259902139849854e+11	8.142471350624074707e+11	8.014770299665319824e+11	7.832348241279224854e+11	8.779291584038072510e+11	8.439168542657385254e+11	8.179334234936966553e+11	8.095940539861601562e+11	7.533463172085548096e+11	7.194445656539571533e+11	6.631219057841789551e+11	6.006260096320545654e+11	5.918643752113627930e+11	5.654934522411754150e+11	5.628119985246865234e+11	4.192352672465969238e+11	4.058922491593294678e+11	4.039225924574986572e+11	4.170873175754233398e+11	4.195905680378891602e+11	3.837230476888744507e+11	3.576251446461116943e+11	3.159511913632764893e+11	2.410807834983792114e+11	2.367919927194512634e+11	2.167413471663953552e+11	2.090299238441891174e+11	2.065484864136738892e+11	2.224176689286573486e+11	1.544321077685164490e+11	1.420387128996530457e+11	1.330667681508315277e+11	1.128371486566156464e+11	5.255629851457064819e+10	2.002593405380137634e+10	7.416759336868325233e+09	6.646985502500896454e+08	4.175676115228891373e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	7.500000000000000000e+00	0.000000000000000000e+00	2.349238772273050232e+11	1.202338175867094482e+12	8.731560793177628174e+11	8.569888193220142822e+11	8.399214968469508057e+11	8.224572993051207275e+11	7.929887524960693359e+11	8.627985770798959961e+11	8.331566428960892334e+11	8.082042778319290771e+11	7.965261625930097656e+11	7.418836385943087158e+11	7.089785641310535889e+11	6.543609473260717773e+11	5.945441713939503174e+11	5.853251715577766113e+11	5.602056233062506104e+11	5.573211362505520020e+11	4.167341888726394653e+11	4.033181893026817627e+11	4.015410451040592651e+11	4.136501967578449097e+11	4.161304347668033447e+11	3.809231972257644043e+11	3.559054738336045532e+11	3.146714187267045898e+11	2.411609224363432007e+11	2.369190854881237183e+11	2.169896328156493530e+11	2.090540641526355286e+11	2.068704839746450806e+11	2.221723372539330139e+11	1.549871065024429016e+11	1.424964898838636780e+11	1.334647251965193481e+11	1.130516648281850433e+11	5.265986711331197357e+10	2.014630204880994415e+10	7.468403919721449852e+09	6.664340524680877924e+08	4.175687192119266391e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	7.750000000000000000e+00	0.000000000000000000e+00	2.033019444700230408e+11	1.210309890111536621e+12	9.002492766955202637e+11	8.836926809741894531e+11	8.645263892461490479e+11	8.430694310151030273e+11	8.042728669914638672e+11	8.498939681964642334e+11	8.241315936649125977e+11	7.998143886621176758e+11	7.843360225949088135e+11	7.314735593179388428e+11	6.992999890580942383e+11	6.461232865127197266e+11	5.889739154724190674e+11	5.790535805462871094e+11	5.548802039163297119e+11	5.519145803040052490e+11	4.137410360405455933e+11	4.006805614441757812e+11	3.993580790415823975e+11	4.100052622226403198e+11	4.127052929769766846e+11	3.782099568982893677e+11	3.540397442533786011e+11	3.132649343875023804e+11	2.409926802101733398e+11	2.368029673774805603e+11	2.171210377115648804e+11	2.089509997927784424e+11	2.070577403369966736e+11	2.218254661851732788e+11	1.554559892635904236e+11	1.428908109762631531e+11	1.338147854436026459e+11	1.133015309663350830e+11	5.253223938307440186e+10	2.027318818670704269e+10	7.514219376327066422e+09	6.680442203322073221e+08	4.175697243036350012e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	8.000000000000000000e+00	0.000000000000000000e+00	1.792941130489899902e+11	1.216853423832338135e+12	9.251035956571569824e+11	9.082621389200993652e+11	8.875089623990838623e+11	8.628806947764476318e+11	8.163967641576245117e+11	8.393408909556127930e+11	8.166642038600406494e+11	7.921863793422480469e+11	7.728370867675950928e+11	7.219322747132342529e+11	6.902939799932120361e+11	6.383761986249466553e+11	5.837004021718868408e+11	5.731049154593569336e+11	5.498400804176861572e+11	5.467302551498621826e+11	4.107749489300935669e+11	3.980373150142467651e+11	3.967403107246692505e+11	4.067253242769584961e+11	4.093638521219046631e+11	3.755553442631522217e+11	3.521109131184884033e+11	3.117651059864851685e+11	2.406589793526480713e+11	2.365127026598689880e+11	2.170108886654106445e+11	2.086963913139190979e+11	2.070350234794909973e+11	2.213257848206329041e+11	1.557447945234485779e+11	1.431544893249602051e+11	1.340594359686171112e+11	1.135256375968127594e+11	5.281015896105058289e+10	2.036995669702018356e+10	7.556524826572034836e+09	6.695168168954162598e+08	4.175706578389337659e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	8.250000000000000000e+00	0.000000000000000000e+00	1.602503202114224548e+11	1.222931203895802246e+12	9.475217116188846436e+11	9.305663851330427246e+11	9.086697990933963623e+11	8.815331372204761963e+11	8.289685511353955078e+11	8.307397674149385986e+11	8.106272522971187744e+11	7.862356150329888916e+11	7.621776992900015869e+11	7.132831004255025635e+11	6.820054579902733154e+11	6.311395794892103271e+11	5.789019218813908691e+11	5.674102770989793701e+11	5.450173858732549438e+11	5.417360569124111328e+11	4.079410227301065674e+11	3.952255361932910767e+11	3.939689938645281982e+11	4.034954512550106812e+11	4.060707030694313354e+11	3.729423953377207031e+11	3.500061833143701782e+11	3.101346030097196045e+11	2.401635696870376892e+11	2.360607764068542480e+11	2.167384152039872437e+11	2.082668504497210693e+11	2.068334201537449341e+11	2.206943954643402100e+11	1.558663721662230835e+11	1.432974232897862549e+11	1.342067578053423767e+11	1.136966509535580139e+11	5.278200451796767426e+10	2.046743579451672363e+10	7.580841096462464333e+09	6.707775882569615841e+08	4.175714498595317602e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	8.500000000000000000e+00	0.000000000000000000e+00	1.443273383249782104e+11	1.228814378390470215e+12	9.679724987880659180e+11	9.508385394261457520e+11	9.280561933146079102e+11	8.988941410788221436e+11	8.415046947578845215e+11	8.246266296733475342e+11	8.060070770715086670e+11	7.814694589651088867e+11	7.524374076424470215e+11	7.055220135971925049e+11	6.744132154828104248e+11	6.243427810390032959e+11	5.742830607981904297e+11	5.619371292371483154e+11	5.402109345809981079e+11	5.368549204807354126e+11	4.049514737029965210e+11	3.923190569315213013e+11	3.910121471921394653e+11	4.004983800222252808e+11	4.028310406411426392e+11	3.704043832807564087e+11	3.478489333852442627e+11	3.084072121686585083e+11	2.396930397443992920e+11	2.357358344385125427e+11	2.163741046580720215e+11	2.077041361065899658e+11	2.064477233212928467e+11	2.199442446516997681e+11	1.559031718249374390e+11	1.433118254073744202e+11	1.342638584351233826e+11	1.137869161757361298e+11	5.264592872634899139e+10	2.055223018046903992e+10	7.605818869230177879e+09	6.718242318397233486e+08	4.175720944216806293e+08	1.709003299776781499e+08	1.531896697155048251e+08
9.750000000000000000e+03	8.750000000000000000e+00	0.000000000000000000e+00	1.306813976875201721e+11	1.234471508289766846e+12	9.869739251700423584e+11	9.695299881652011719e+11	9.461800240085202637e+11	9.153150181410576172e+11	8.539138523886624756e+11	8.196347910052938232e+11	8.023513595133973389e+11	7.772575301367425537e+11	7.434512777883540039e+11	6.985058473269064941e+11	6.674277648435805664e+11	6.180417467429567871e+11	5.701138557089287109e+11	5.567197976443887939e+11	5.356237269493348999e+11	5.322013681297313232e+11	4.019970721074256592e+11	3.894829007800113525e+11	3.882141886348383789e+11	3.972625908246770630e+11	3.997110464735853882e+11	3.679582978078954468e+11	3.456564551357736816e+11	3.066023863801218262e+11	2.389279996364411926e+11	2.350090085528896790e+11	2.158122406137559814e+11	2.070264539935095520e+11	2.059669901981052246e+11	2.190906448279636536e+11	1.557413294330783081e+11	1.432044565931881714e+11	1.342087641856507568e+11	1.137901849876292725e+11	5.262780574819046783e+10	2.062599184486373138e+10	7.627746161003793716e+09	6.726724591745243073e+08	4.175726244616735578e+08	1.709003299776781499e+08	1.531896697155048251e+08
